year,state,state_po,D_name,R_name,T_name,party_win,D_votes,R_votes,T_votes,overall_winner,overall_runner_up,winner_state,electoral_votes,winner_votes,loser_votes,votes_to_flip,total_electoral_votes,electoral_votes_to_win,D_electoral,R_electoral,T_electoral,totalvotes,votes_to_win
1996,ARKANSAS,AR,Bill Clinton,Robert Dole,,D,475171,325416,0,D,R,True,6,475171,325416,74878,538,270,379,159,0,800587,
1996,CALIFORNIA,CA,Bill Clinton,Robert Dole,,D,5119835,3828381,0,D,R,True,54,5119835,3828381,645728,538,270,379,159,0,8948216,
1996,COLORADO,CO,Bill Clinton,Robert Dole,,R,671152,691848,0,D,R,False,8,691848,691848,1,538,270,379,159,0,1363000,
1996,CONNECTICUT,CT,Bill Clinton,Robert Dole,,D,735740,483109,0,D,R,True,8,735740,483109,126316,538,270,379,159,0,1218849,
1996,DELAWARE,DE,Bill Clinton,Robert Dole,,D,140355,99062,0,D,R,True,3,140355,99062,20647,538,270,379,159,0,239417,
1996,D.C.,DC,Bill Clinton,Robert Dole,,D,158220,17339,0,D,R,True,3,158220,17339,70441,538,270,379,159,0,175559,
1996,FLORIDA,FL,Bill Clinton,Robert Dole,,D,2546870,2244536,0,D,R,True,25,2546870,2244536,151168,538,270,379,159,0,4791406,
1996,GEORGIA,GA,Bill Clinton,Robert Dole,,R,1053849,1080843,0,D,R,False,13,1080843,1080843,1,538,270,379,159,0,2134692,
1996,HAWAII,HI,Bill Clinton,Robert Dole,,D,205012,113943,0,D,R,True,4,205012,113943,45535,538,270,379,159,0,318955,
1996,IDAHO,ID,Bill Clinton,Robert Dole,,R,165443,256595,0,D,R,False,4,256595,256595,1,538,270,379,159,0,422038,
1996,ILLINOIS,IL,Bill Clinton,Robert Dole,,D,2341744,1587021,0,D,R,True,22,2341744,1587021,377362,538,270,379,159,0,3928765,
1996,INDIANA,IN,Bill Clinton,Robert Dole,,R,887424,1006693,0,D,R,False,12,1006693,1006693,1,538,270,379,159,0,1894117,
1996,IOWA,IA,Bill Clinton,Robert Dole,,D,620258,492644,0,D,R,True,7,620258,492644,63808,538,270,379,159,0,1112902,
1996,KANSAS,KS,Bill Clinton,Robert Dole,,R,387659,583245,0,D,R,False,6,583245,583245,1,538,270,379,159,0,970904,
1996,KENTUCKY,KY,Bill Clinton,Robert Dole,,D,636614,623283,0,D,R,True,8,636614,623283,6666,538,270,379,159,0,1259897,
1996,LOUISIANA,LA,Bill Clinton,Robert Dole,,D,927837,712586,0,D,R,True,9,927837,712586,107626,538,270,379,159,0,1640423,
1996,MAINE,ME,Bill Clinton,Robert Dole,,D,312788,186378,0,D,R,True,4,312788,186378,63206,538,270,379,159,0,499166,
1996,MARYLAND,MD,Bill Clinton,Robert Dole,,D,966207,681530,0,D,R,True,10,966207,681530,142339,538,270,379,159,0,1647737,
1996,MASSACHUSETTS,MA,Bill Clinton,Robert Dole,,D,1571509,718058,0,D,R,True,12,1571509,718058,426726,538,270,379,159,0,2289567,
1996,MICHIGAN,MI,Bill Clinton,Robert Dole,,D,1989653,1481212,0,D,R,True,18,1989653,1481212,254221,538,270,379,159,0,3470865,
1996,MINNESOTA,MN,Bill Clinton,Robert Dole,,D,1120380,766395,0,D,R,True,10,1120380,766395,176993,538,270,379,159,0,1886775,
1996,MISSISSIPPI,MS,Bill Clinton,Robert Dole,,R,394022,439838,0,D,R,False,7,439838,439838,1,538,270,379,159,0,833860,
1996,MISSOURI,MO,Bill Clinton,Robert Dole,,D,1025935,890016,0,D,R,True,11,1025935,890016,67960,538,270,379,159,0,1915951,
1996,MONTANA,MT,Bill Clinton,Robert Dole,,R,167922,179652,0,D,R,False,3,179652,179652,1,538,270,379,159,0,347574,
1996,NEBRASKA,NE,Bill Clinton,Robert Dole,,R,236761,363467,0,D,R,False,5,363467,363467,1,538,270,379,159,0,600228,
1996,NEVADA,NV,Bill Clinton,Robert Dole,,D,203974,199244,0,D,R,True,4,203974,199244,2366,538,270,379,159,0,403218,
1996,NEW HAMPSHIRE,NH,Bill Clinton,Robert Dole,,D,246166,196486,0,D,R,True,4,246166,196486,24841,538,270,379,159,0,442652,
1996,NEW JERSEY,NJ,Bill Clinton,Robert Dole,,D,1652361,1103099,0,D,R,True,15,1652361,1103099,274632,538,270,379,159,0,2755460,
1996,NEW MEXICO,NM,Bill Clinton,Robert Dole,,D,273495,232751,0,D,R,True,5,273495,232751,20373,538,270,379,159,0,506246,
1996,NEW YORK,NY,Bill Clinton,Robert Dole,,D,3649630,1738707,0,D,R,True,33,3649630,1738707,955462,538,270,379,159,0,5388337,
1996,NORTH CAROLINA,NC,Bill Clinton,Robert Dole,,R,1107849,1225938,0,D,R,False,14,1225938,1225938,1,538,270,379,159,0,2333787,
1996,NORTH DAKOTA,ND,Bill Clinton,Robert Dole,,R,106905,125050,0,D,R,False,3,125050,125050,1,538,270,379,159,0,231955,
1996,OHIO,OH,Bill Clinton,Robert Dole,,D,2148222,1859883,0,D,R,True,21,2148222,1859883,144170,538,270,379,159,0,4008105,
1996,OKLAHOMA,OK,Bill Clinton,Robert Dole,,R,488105,582315,0,D,R,False,8,582315,582315,1,538,270,379,159,0,1070420,
1996,OREGON,OR,Bill Clinton,Robert Dole,,D,649641,538152,0,D,R,True,7,649641,538152,55745,538,270,379,159,0,1187793,
1996,PENNSYLVANIA,PA,Bill Clinton,Robert Dole,,D,2215819,1801169,0,D,R,True,23,2215819,1801169,207326,538,270,379,159,0,4016988,
1996,RHODE ISLAND,RI,Bill Clinton,Robert Dole,,D,233050,104683,0,D,R,True,4,233050,104683,64184,538,270,379,159,0,337733,
1996,SOUTH CAROLINA,SC,Bill Clinton,Robert Dole,,R,506152,573339,0,D,R,False,8,573339,573339,1,538,270,379,159,0,1079491,
1996,SOUTH DAKOTA,SD,Bill Clinton,Robert Dole,,R,139333,150543,0,D,R,False,3,150543,150543,1,538,270,379,159,0,289876,
1996,TENNESSEE,TN,Bill Clinton,Robert Dole,,D,909146,863530,0,D,R,True,11,909146,863530,22809,538,270,379,159,0,1772676,
1996,TEXAS,TX,Bill Clinton,Robert Dole,,R,2459683,2736167,0,D,R,False,32,2736167,2736167,1,538,270,379,159,0,5195850,
1996,UTAH,UT,Bill Clinton,Robert Dole,,R,221633,361911,0,D,R,False,5,361911,361911,1,538,270,379,159,0,583544,
1996,VERMONT,VT,Bill Clinton,Robert Dole,,D,137894,80352,0,D,R,True,3,137894,80352,28772,538,270,379,159,0,218246,
1996,VIRGINIA,VA,Bill Clinton,Robert Dole,,R,1091060,1138350,0,D,R,False,13,1138350,1138350,1,538,270,379,159,0,2229410,
1996,WASHINGTON,WA,Bill Clinton,Robert Dole,,D,1123323,840712,0,D,R,True,11,1123323,840712,141306,538,270,379,159,0,1964035,
1996,WEST VIRGINIA,WV,Bill Clinton,Robert Dole,,D,327812,233946,0,D,R,True,5,327812,233946,46934,538,270,379,159,0,561758,
1996,WISCONSIN,WI,Bill Clinton,Robert Dole,,D,1071971,845029,0,D,R,True,11,1071971,845029,113472,538,270,379,159,0,1917000,
1996,WYOMING,WY,Bill Clinton,Robert Dole,,R,77934,105388,0,D,R,False,3,105388,105388,1,538,270,379,159,0,183322,
2000,ALABAMA,AL,Al Gore,George W. Bush,,R,692611,941173,0,R,D,True,9,941173,692611,124282,538,270,267,271,0,1633784,
2000,ALASKA,AK,Al Gore,George W. Bush,,R,79004,167398,0,R,D,True,3,167398,79004,44198,538,270,267,271,0,246402,
2000,ARIZONA,AZ,Al Gore,George W. Bush,,R,685341,781652,0,R,D,True,8,781652,685341,48156,538,270,267,271,0,1466993,
2000,ARKANSAS,AR,Al Gore,George W. Bush,,R,422768,472940,0,R,D,True,6,472940,422768,25087,538,270,267,271,0,895708,
2000,CALIFORNIA,CA,Al Gore,George W. Bush,,D,5861203,4567429,0,R,D,False,54,5861203,5861203,1,538,270,267,271,0,10428632,
2000,COLORADO,CO,Al Gore,George W. Bush,,R,738227,883748,0,R,D,True,8,883748,738227,72761,538,270,267,271,0,1621975,
2000,CONNECTICUT,CT,Al Gore,George W. Bush,,D,816015,561094,0,R,D,False,8,816015,816015,1,538,270,267,271,0,1377109,
2000,DELAWARE,DE,Al Gore,George W. Bush,,D,180068,137288,0,R,D,False,3,180068,180068,1,538,270,267,271,0,317356,
2000,D.C.,DC,Al Gore,George W. Bush,,D,171923,18073,0,R,D,False,3,171923,171923,1,538,270,267,271,0,189996,
2000,FLORIDA,FL,Al Gore,George W. Bush,,R,2912253,2912790,0,R,D,True,25,2912790,2912253,269,538,270,267,271,0,5825043,
2000,GEORGIA,GA,Al Gore,George W. Bush,,R,1116230,1419720,0,R,D,True,13,1419720,1116230,151746,538,270,267,271,0,2535950,
2000,HAWAII,HI,Al Gore,George W. Bush,,D,205286,137845,0,R,D,False,4,205286,205286,1,538,270,267,271,0,343131,
2000,IDAHO,ID,Al Gore,George W. Bush,,R,138637,336937,0,R,D,True,4,336937,138637,99151,538,270,267,271,0,475574,
2000,ILLINOIS,IL,Al Gore,George W. Bush,,D,2589026,2019421,0,R,D,False,22,2589026,2589026,1,538,270,267,271,0,4608447,
2000,INDIANA,IN,Al Gore,George W. Bush,,R,901980,1245836,0,R,D,True,12,1245836,901980,171929,538,270,267,271,0,2147816,
2000,IOWA,IA,Al Gore,George W. Bush,,D,638517,634373,0,R,D,False,7,638517,638517,1,538,270,267,271,0,1272890,
2000,KANSAS,KS,Al Gore,George W. Bush,,R,399276,622332,0,R,D,True,6,622332,399276,111529,538,270,267,271,0,1021608,
2000,KENTUCKY,KY,Al Gore,George W. Bush,,R,638923,872520,0,R,D,True,8,872520,638923,116799,538,270,267,271,0,1511443,
2000,LOUISIANA,LA,Al Gore,George W. Bush,,R,792344,927871,0,R,D,True,9,927871,792344,67764,538,270,267,271,0,1720215,
2000,MAINE,ME,Al Gore,George W. Bush,,D,319951,286616,0,R,D,False,4,319951,319951,1,538,270,267,271,0,606567,
2000,MARYLAND,MD,Al Gore,George W. Bush,,D,1144008,813827,0,R,D,False,10,1144008,1144008,1,538,270,267,271,0,1957835,
2000,MASSACHUSETTS,MA,Al Gore,George W. Bush,,D,1616487,878502,0,R,D,False,12,1616487,1616487,1,538,270,267,271,0,2494989,
2000,MICHIGAN,MI,Al Gore,George W. Bush,,D,2170418,1953139,0,R,D,False,18,2170418,2170418,1,538,270,267,271,0,4123557,
2000,MINNESOTA,MN,Al Gore,George W. Bush,,D,1168266,1109659,0,R,D,False,10,1168266,1168266,1,538,270,267,271,0,2277925,
2000,MISSISSIPPI,MS,Al Gore,George W. Bush,,R,404614,572844,0,R,D,True,7,572844,404614,84116,538,270,267,271,0,977458,
2000,MISSOURI,MO,Al Gore,George W. Bush,,R,1111138,1189924,0,R,D,True,11,1189924,1111138,39394,538,270,267,271,0,2301062,
2000,MONTANA,MT,Al Gore,George W. Bush,,R,137126,240178,0,R,D,True,3,240178,137126,51527,538,270,267,271,0,377304,
2000,NEBRASKA,NE,Al Gore,George W. Bush,,R,231780,433862,0,R,D,True,5,433862,231780,101042,538,270,267,271,0,665642,
2000,NEVADA,NV,Al Gore,George W. Bush,,R,279978,301575,0,R,D,True,4,301575,279978,10799,538,270,267,271,0,581553,
2000,NEW HAMPSHIRE,NH,Al Gore,George W. Bush,,R,266348,273559,0,R,D,True,4,273559,266348,3606,538,270,267,271,0,539907,
2000,NEW JERSEY,NJ,Al Gore,George W. Bush,,D,1788850,1284173,0,R,D,False,15,1788850,1788850,1,538,270,267,271,0,3073023,
2000,NEW MEXICO,NM,Al Gore,George W. Bush,,D,286783,286417,0,R,D,False,5,286783,286783,1,538,270,267,271,0,573200,
2000,NEW YORK,NY,Al Gore,George W. Bush,,D,3942215,2258577,0,R,D,False,33,3942215,3942215,1,538,270,267,271,0,6200792,
2000,NORTH CAROLINA,NC,Al Gore,George W. Bush,,R,1257692,1631163,0,R,D,True,14,1631163,1257692,186736,538,270,267,271,0,2888855,
2000,NORTH DAKOTA,ND,Al Gore,George W. Bush,,R,95284,174852,0,R,D,True,3,174852,95284,39785,538,270,267,271,0,270136,
2000,OHIO,OH,Al Gore,George W. Bush,,R,2183628,2350363,0,R,D,True,21,2350363,2183628,83368,538,270,267,271,0,4533991,
2000,OKLAHOMA,OK,Al Gore,George W. Bush,,R,474276,744337,0,R,D,True,8,744337,474276,135031,538,270,267,271,0,1218613,
2000,OREGON,OR,Al Gore,George W. Bush,,D,720342,713577,0,R,D,False,7,720342,720342,1,538,270,267,271,0,1433919,
2000,PENNSYLVANIA,PA,Al Gore,George W. Bush,,D,2485967,2281127,0,R,D,False,23,2485967,2485967,1,538,270,267,271,0,4767094,
2000,RHODE ISLAND,RI,Al Gore,George W. Bush,,D,249508,130555,0,R,D,False,4,249508,249508,1,538,270,267,271,0,380063,
2000,SOUTH CAROLINA,SC,Al Gore,George W. Bush,,R,566037,786892,0,R,D,True,8,786892,566037,110428,538,270,267,271,0,1352929,
2000,SOUTH DAKOTA,SD,Al Gore,George W. Bush,,R,118804,190700,0,R,D,True,3,190700,118804,35949,538,270,267,271,0,309504,
2000,TENNESSEE,TN,Al Gore,George W. Bush,,R,981720,1061949,0,R,D,True,11,1061949,981720,40115,538,270,267,271,0,2043669,
2000,TEXAS,TX,Al Gore,George W. Bush,,R,2433746,3799639,0,R,D,True,32,3799639,2433746,682947,538,270,267,271,0,6233385,
2000,UTAH,UT,Al Gore,George W. Bush,,R,203053,515096,0,R,D,True,5,515096,203053,156022,538,270,267,271,0,718149,
2000,VERMONT,VT,Al Gore,George W. Bush,,D,149022,119775,0,R,D,False,3,149022,149022,1,538,270,267,271,0,268797,
2000,VIRGINIA,VA,Al Gore,George W. Bush,,R,1217290,1437490,0,R,D,True,13,1437490,1217290,110101,538,270,267,271,0,2654780,
2000,WASHINGTON,WA,Al Gore,George W. Bush,,D,1247652,1108864,0,R,D,False,11,1247652,1247652,1,538,270,267,271,0,2356516,
2000,WEST VIRGINIA,WV,Al Gore,George W. Bush,,R,295497,336475,0,R,D,True,5,336475,295497,20490,538,270,267,271,0,631972,
2000,WISCONSIN,WI,Al Gore,George W. Bush,,D,1242987,1237279,0,R,D,False,11,1242987,1242987,1,538,270,267,271,0,2480266,
2000,WYOMING,WY,Al Gore,George W. Bush,,R,60481,147947,0,R,D,True,3,147947,60481,43734,538,270,267,271,0,208428,
2004,ALABAMA,AL,John Kerry,George W. Bush,,R,693933,1176394,0,R,D,True,9,1176394,693933,241231,538,270,252,286,0,1870327,
2004,ALASKA,AK,John Kerry,George W. Bush,,R,111025,190889,0,R,D,True,3,190889,111025,39933,538,270,252,286,0,301914,
2004,ARIZONA,AZ,John Kerry,George W. Bush,,R,893524,1104294,0,R,D,True,10,1104294,893524,105386,538,270,252,286,0,1997818,
2004,ARKANSAS,AR,John Kerry,George W. Bush,,R,469953,572898,0,R,D,True,6,572898,469953,51473,538,270,252,286,0,1042851,
2004,CALIFORNIA,CA,John Kerry,George W. Bush,,D,6745485,5509826,0,R,D,False,55,6745485,6745485,1,538,270,252,286,0,12255311,
2004,COLORADO,CO,John Kerry,George W. Bush,,R,1001732,1101255,0,R,D,True,9,1101255,1001732,49762,538,270,252,286,0,2102987,
2004,CONNECTICUT,CT,John Kerry,George W. Bush,,D,857488,693826,0,R,D,False,7,857488,857488,1,538,270,252,286,0,1551314,
2004,DELAWARE,DE,John Kerry,George W. Bush,,D,200152,171660,0,R,D,False,3,200152,200152,1,538,270,252,286,0,371812,
2004,D.C.,DC,John Kerry,George W. Bush,,D,202970,21256,0,R,D,False,3,202970,202970,1,538,270,252,286,0,224226,
2004,FLORIDA,FL,John Kerry,George W. Bush,,R,3583544,3964522,0,R,D,True,27,3964522,3583544,190490,538,270,252,286,0,7548066,
2004,GEORGIA,GA,John Kerry,George W. Bush,,R,1366149,1914254,0,R,D,True,15,1914254,1366149,274053,538,270,252,286,0,3280403,
2004,HAWAII,HI,John Kerry,George W. Bush,,D,231708,194191,0,R,D,False,4,231708,231708,1,538,270,252,286,0,425899,
2004,IDAHO,ID,John Kerry,George W. Bush,,R,181098,409235,0,R,D,True,4,409235,181098,114069,538,270,252,286,0,590333,
2004,ILLINOIS,IL,John Kerry,George W. Bush,,D,2891550,2345946,0,R,D,False,21,2891550,2891550,1,538,270,252,286,0,5237496,
2004,INDIANA,IN,John Kerry,George W. Bush,,R,969011,1479438,0,R,D,True,11,1479438,969011,255214,538,270,252,286,0,2448449,
2004,IOWA,IA,John Kerry,George W. Bush,,R,741898,751957,0,R,D,True,7,751957,741898,5030,538,270,252,286,0,1493855,
2004,KANSAS,KS,John Kerry,George W. Bush,,R,434993,736456,0,R,D,True,6,736456,434993,150732,538,270,252,286,0,1171449,
2004,KENTUCKY,KY,John Kerry,George W. Bush,,R,712733,1069439,0,R,D,True,8,1069439,712733,178354,538,270,252,286,0,1782172,
2004,LOUISIANA,LA,John Kerry,George W. Bush,,R,820299,1102169,0,R,D,True,9,1102169,820299,140936,538,270,252,286,0,1922468,
2004,MAINE,ME,John Kerry,George W. Bush,,D,396842,330201,0,R,D,False,4,396842,396842,1,538,270,252,286,0,727043,
2004,MARYLAND,MD,John Kerry,George W. Bush,,D,1334493,1024703,0,R,D,False,10,1334493,1334493,1,538,270,252,286,0,2359196,
2004,MASSACHUSETTS,MA,John Kerry,George W. Bush,,D,1803800,1071109,0,R,D,False,12,1803800,1803800,1,538,270,252,286,0,2874909,
2004,MICHIGAN,MI,John Kerry,George W. Bush,,D,2479183,2313746,0,R,D,False,17,2479183,2479183,1,538,270,252,286,0,4792929,
2004,MINNESOTA,MN,John Kerry,George W. Bush,,D,1445014,1346695,0,R,D,False,10,1445014,1445014,1,538,270,252,286,0,2791709,
2004,MISSISSIPPI,MS,John Kerry,George W. Bush,,R,457766,672660,0,R,D,True,6,672660,457766,107448,538,270,252,286,0,1130426,
2004,MISSOURI,MO,John Kerry,George W. Bush,,R,1259171,1455713,0,R,D,True,11,1455713,1259171,98272,538,270,252,286,0,2714884,
2004,MONTANA,MT,John Kerry,George W. Bush,,R,173710,266063,0,R,D,True,3,266063,173710,46177,538,270,252,286,0,439773,
2004,NEBRASKA,NE,John Kerry,George W. Bush,,R,254328,512814,0,R,D,True,5,512814,254328,129244,538,270,252,286,0,767142,
2004,NEVADA,NV,John Kerry,George W. Bush,,R,397190,418690,0,R,D,True,5,418690,397190,10751,538,270,252,286,0,815880,
2004,NEW HAMPSHIRE,NH,John Kerry,George W. Bush,,D,340511,331237,0,R,D,False,4,340511,340511,1,538,270,252,286,0,671748,
2004,NEW JERSEY,NJ,John Kerry,George W. Bush,,D,1911430,1670003,0,R,D,False,15,1911430,1911430,1,538,270,252,286,0,3581433,
2004,NEW MEXICO,NM,John Kerry,George W. Bush,,R,370942,376930,0,R,D,True,5,376930,370942,2995,538,270,252,286,0,747872,
2004,NEW YORK,NY,John Kerry,George W. Bush,,D,4180755,2806993,0,R,D,False,31,4180755,4180755,1,538,270,252,286,0,6987748,
2004,NORTH CAROLINA,NC,John Kerry,George W. Bush,,R,1525849,1961166,0,R,D,True,15,1961166,1525849,217659,538,270,252,286,0,3487015,
2004,NORTH DAKOTA,ND,John Kerry,George W. Bush,,R,111052,196651,0,R,D,True,3,196651,111052,42800,538,270,252,286,0,307703,
2004,OHIO,OH,John Kerry,George W. Bush,,R,2741165,2859764,0,R,D,True,20,2859764,2741165,59300,538,270,252,286,0,5600929,
2004,OKLAHOMA,OK,John Kerry,George W. Bush,,R,503966,959792,0,R,D,True,7,959792,503966,227914,538,270,252,286,0,1463758,
2004,OREGON,OR,John Kerry,George W. Bush,,D,943163,866831,0,R,D,False,7,943163,943163,1,538,270,252,286,0,1809994,
2004,PENNSYLVANIA,PA,John Kerry,George W. Bush,,D,2938095,2793847,0,R,D,False,21,2938095,2938095,1,538,270,252,286,0,5731942,
2004,RHODE ISLAND,RI,John Kerry,George W. Bush,,D,259760,169046,0,R,D,False,4,259760,259760,1,538,270,252,286,0,428806,
2004,SOUTH CAROLINA,SC,John Kerry,George W. Bush,,R,661669,937974,0,R,D,True,8,937974,661669,138153,538,270,252,286,0,1599643,
2004,SOUTH DAKOTA,SD,John Kerry,George W. Bush,,R,149244,232584,0,R,D,True,3,232584,149244,41671,538,270,252,286,0,381828,
2004,TENNESSEE,TN,John Kerry,George W. Bush,,R,1036477,1384375,0,R,D,True,11,1384375,1036477,173950,538,270,252,286,0,2420852,
2004,TEXAS,TX,John Kerry,George W. Bush,,R,2832704,4526917,0,R,D,True,34,4526917,2832704,847107,538,270,252,286,0,7359621,
2004,UTAH,UT,John Kerry,George W. Bush,,R,241199,663742,0,R,D,True,5,663742,241199,211272,538,270,252,286,0,904941,
2004,VERMONT,VT,John Kerry,George W. Bush,,D,184067,121180,0,R,D,False,3,184067,184067,1,538,270,252,286,0,305247,
2004,VIRGINIA,VA,John Kerry,George W. Bush,,R,1454742,1716959,0,R,D,True,13,1716959,1454742,131109,538,270,252,286,0,3171701,
2004,WASHINGTON,WA,John Kerry,George W. Bush,,D,1510201,1304894,0,R,D,False,11,1510201,1510201,1,538,270,252,286,0,2815095,
2004,WEST VIRGINIA,WV,John Kerry,George W. Bush,,R,326541,423778,0,R,D,True,5,423778,326541,48619,538,270,252,286,0,750319,
2004,WISCONSIN,WI,John Kerry,George W. Bush,,D,1489504,1478120,0,R,D,False,10,1489504,1489504,1,538,270,252,286,0,2967624,
2004,WYOMING,WY,John Kerry,George W. Bush,,R,70776,167629,0,R,D,True,3,167629,70776,48427,538,270,252,286,0,238405,
2008,ALABAMA,AL,Barack H. Obama,John Mccain,,R,813479,1266546,0,D,R,False,9,1266546,1266546,1,538,270,365,173,0,2080025,
2008,ALASKA,AK,Barack H. Obama,John Mccain,,R,123594,193841,0,D,R,False,3,193841,193841,1,538,270,365,173,0,317435,
2008,ARIZONA,AZ,Barack H. Obama,John Mccain,,R,1034707,1230111,0,D,R,False,10,1230111,1230111,1,538,270,365,173,0,2264818,
2008,ARKANSAS,AR,Barack H. Obama,John Mccain,,R,422310,638017,0,D,R,False,6,638017,638017,1,538,270,365,173,0,1060327,
2008,CALIFORNIA,CA,Barack H. Obama,John Mccain,,D,8274473,5011781,0,D,R,True,55,8274473,5011781,1631347,538,270,365,173,0,13286254,
2008,COLORADO,CO,Barack H. Obama,John Mccain,,D,1288576,1073589,0,D,R,True,9,1288576,1073589,107494,538,270,365,173,0,2362165,
2008,CONNECTICUT,CT,Barack H. Obama,John Mccain,,D,997772,629428,0,D,R,True,7,997772,629428,184173,538,270,365,173,0,1627200,
2008,DELAWARE,DE,Barack H. Obama,John Mccain,,D,255459,152374,0,D,R,True,3,255459,152374,51543,538,270,365,173,0,407833,
2008,D.C.,DC,Barack H. Obama,John Mccain,,D,245800,17367,0,D,R,True,3,245800,17367,114217,538,270,365,173,0,263167,
2008,FLORIDA,FL,Barack H. Obama,John Mccain,,D,4282074,4045624,0,D,R,True,27,4282074,4045624,118226,538,270,365,173,0,8327698,
2008,GEORGIA,GA,Barack H. Obama,John Mccain,,R,1844123,2048759,0,D,R,False,15,2048759,2048759,1,538,270,365,173,0,3892882,
2008,HAWAII,HI,Barack H. Obama,John Mccain,,D,325871,120566,0,D,R,True,4,325871,120566,102653,538,270,365,173,0,446437,
2008,IDAHO,ID,Barack H. Obama,John Mccain,,R,236440,403012,0,D,R,False,4,403012,403012,1,538,270,365,173,0,639452,
2008,ILLINOIS,IL,Barack H. Obama,John Mccain,,D,3419348,2031179,0,D,R,True,21,3419348,2031179,694085,538,270,365,173,0,5450527,
2008,INDIANA,IN,Barack H. Obama,John Mccain,,D,1374039,1345648,0,D,R,True,11,1374039,1345648,14196,538,270,365,173,0,2719687,
2008,IOWA,IA,Barack H. Obama,John Mccain,,D,828940,682379,0,D,R,True,7,828940,682379,73281,538,270,365,173,0,1511319,
2008,KANSAS,KS,Barack H. Obama,John Mccain,,R,514765,699655,0,D,R,False,6,699655,699655,1,538,270,365,173,0,1214420,
2008,KENTUCKY,KY,Barack H. Obama,John Mccain,,R,751985,1048462,0,D,R,False,8,1048462,1048462,1,538,270,365,173,0,1800447,
2008,LOUISIANA,LA,Barack H. Obama,John Mccain,,R,782989,1148275,0,D,R,False,9,1148275,1148275,1,538,270,365,173,0,1931264,
2008,MAINE,ME,Barack H. Obama,John Mccain,,D,421923,295273,0,D,R,True,4,421923,295273,63326,538,270,365,173,0,717196,
2008,MARYLAND,MD,Barack H. Obama,John Mccain,,D,1629467,959862,0,D,R,True,10,1629467,959862,334803,538,270,365,173,0,2589329,
2008,MASSACHUSETTS,MA,Barack H. Obama,John Mccain,,D,1904097,1108854,0,D,R,True,12,1904097,1108854,397622,538,270,365,173,0,3012951,
2008,MICHIGAN,MI,Barack H. Obama,John Mccain,,D,2872579,2048639,0,D,R,True,17,2872579,2048639,411971,538,270,365,173,0,4921218,
2008,MINNESOTA,MN,Barack H. Obama,John Mccain,,D,1573354,1275409,0,D,R,True,10,1573354,1275409,148973,538,270,365,173,0,2848763,
2008,MISSISSIPPI,MS,Barack H. Obama,John Mccain,,R,554662,724597,0,D,R,False,6,724597,724597,1,538,270,365,173,0,1279259,
2008,MISSOURI,MO,Barack H. Obama,John Mccain,,R,1441911,1445814,0,D,R,False,11,1445814,1445814,1,538,270,365,173,0,2887725,
2008,MONTANA,MT,Barack H. Obama,John Mccain,,R,231667,242763,0,D,R,False,3,242763,242763,1,538,270,365,173,0,474430,
2008,NEBRASKA,NE,Barack H. Obama,John Mccain,,R,194427,317412,0,D,R,False,4,317412,317412,1,538,270,365,173,0,511839,
2008,NE-02,NE-02,Barack H. Obama,John Mccain,,D,138892,135567,0,D,R,True,1,138892,135567,1663,538,270,365,173,0,274459,
2008,NEVADA,NV,Barack H. Obama,John Mccain,,D,533736,412827,0,D,R,True,5,533736,412827,60455,538,270,365,173,0,946563,
2008,NEW HAMPSHIRE,NH,Barack H. Obama,John Mccain,,D,384826,316534,0,D,R,True,4,384826,316534,34147,538,270,365,173,0,701360,
2008,NEW JERSEY,NJ,Barack H. Obama,John Mccain,,D,2215422,1613207,0,D,R,True,15,2215422,1613207,301108,538,270,365,173,0,3828629,
2008,NEW MEXICO,NM,Barack H. Obama,John Mccain,,D,472422,346832,0,D,R,True,5,472422,346832,62796,538,270,365,173,0,819254,
2008,NEW YORK,NY,Barack H. Obama,John Mccain,,D,4645332,2418323,0,D,R,True,31,4645332,2418323,1113505,538,270,365,173,0,7063655,
2008,NORTH CAROLINA,NC,Barack H. Obama,John Mccain,,D,2142651,2128474,0,D,R,True,15,2142651,2128474,7089,538,270,365,173,0,4271125,
2008,NORTH DAKOTA,ND,Barack H. Obama,John Mccain,,R,141278,168601,0,D,R,False,3,168601,168601,1,538,270,365,173,0,309879,
2008,OHIO,OH,Barack H. Obama,John Mccain,,D,2940044,2677820,0,D,R,True,20,2940044,2677820,131113,538,270,365,173,0,5617864,
2008,OKLAHOMA,OK,Barack H. Obama,John Mccain,,R,502496,960165,0,D,R,False,7,960165,960165,1,538,270,365,173,0,1462661,
2008,OREGON,OR,Barack H. Obama,John Mccain,,D,1037291,738475,0,D,R,True,7,1037291,738475,149409,538,270,365,173,0,1775766,
2008,PENNSYLVANIA,PA,Barack H. Obama,John Mccain,,D,3276363,2655885,0,D,R,True,21,3276363,2655885,310240,538,270,365,173,0,5932248,
2008,RHODE ISLAND,RI,Barack H. Obama,John Mccain,,D,296571,165391,0,D,R,True,4,296571,165391,65591,538,270,365,173,0,461962,
2008,SOUTH CAROLINA,SC,Barack H. Obama,John Mccain,,R,862449,1034896,0,D,R,False,8,1034896,1034896,1,538,270,365,173,0,1897345,
2008,SOUTH DAKOTA,SD,Barack H. Obama,John Mccain,,R,170924,203054,0,D,R,False,3,203054,203054,1,538,270,365,173,0,373978,
