year,state,state_po,totalvotes,dem_name,rep_name,dem_votes,rep_votes,winner_votes,loser_votes,votes_to_flip,party_win,electoral_votes,E_total,D_electoral,R_electoral,overall_winner
2004,DISTRICT OF COLUMBIA,DC,227586,"KERRY, JOHN","BUSH, GEORGE W.",202970,21256,202970,21256,90858,D,,0.0,0.0,0.0,R
2004,FLORIDA,FL,7609810,"KERRY, JOHN","BUSH, GEORGE W.",3583544,3964522,3964522,3583544,190490,R,,0.0,0.0,0.0,R
2004,GEORGIA,GA,3301875,"KERRY, JOHN","BUSH, GEORGE W.",1366149,1914254,1914254,1366149,274053,R,,0.0,0.0,0.0,R
2004,HAWAII,HI,429013,"KERRY, JOHN","BUSH, GEORGE W.",231708,194191,231708,194191,18759,D,,0.0,0.0,0.0,R
2004,IDAHO,ID,598376,"KERRY, JOHN","BUSH, GEORGE W.",181098,409235,409235,181098,114069,R,,0.0,0.0,0.0,R
2004,ILLINOIS,IL,5274322,"KERRY, JOHN","BUSH, GEORGE W.",2891550,2345946,2891550,2345946,272803,D,,0.0,0.0,0.0,R
2004,INDIANA,IN,2468002,"KERRY, JOHN","BUSH, GEORGE W.",969011,1479438,1479438,969011,255214,R,,0.0,0.0,0.0,R
2004,IOWA,IA,1506908,"KERRY, JOHN","BUSH, GEORGE W.",741898,751957,751957,741898,5030,R,,0.0,0.0,0.0,R
2004,KANSAS,KS,1187756,"KERRY, JOHN","BUSH, GEORGE W.",434993,736456,736456,434993,150732,R,,0.0,0.0,0.0,R
2004,KENTUCKY,KY,1795882,"KERRY, JOHN","BUSH, GEORGE W.",712733,1069439,1069439,712733,178354,R,,0.0,0.0,0.0,R
2004,LOUISIANA,LA,1943106,"KERRY, JOHN","BUSH, GEORGE W.",820299,1102169,1102169,820299,140936,R,,0.0,0.0,0.0,R
2004,MAINE,ME,740752,"KERRY, JOHN","BUSH, GEORGE W.",396842,330201,396842,330201,33321,D,,0.0,0.0,0.0,R
2004,MARYLAND,MD,2384238,"KERRY, JOHN","BUSH, GEORGE W.",1334493,1024703,1334493,1024703,154896,D,,0.0,0.0,0.0,R
2004,MASSACHUSETTS,MA,2927455,"KERRY, JOHN","BUSH, GEORGE W.",1803800,1071109,1803800,1071109,366346,D,,0.0,0.0,0.0,R
2004,MICHIGAN,MI,4839252,"KERRY, JOHN","BUSH, GEORGE W.",2479183,2313746,2479183,2313746,82719,D,,0.0,0.0,0.0,R
2004,MINNESOTA,MN,2828387,"KERRY, JOHN","BUSH, GEORGE W.",1445014,1346695,1445014,1346695,49160,D,,0.0,0.0,0.0,R
2004,MISSISSIPPI,MS,1139824,"KERRY, JOHN","BUSH, GEORGE W.",457766,672660,672660,457766,107448,R,,0.0,0.0,0.0,R
2004,MISSOURI,MO,2731364,"KERRY, JOHN","BUSH, GEORGE W.",1259171,1455713,1455713,1259171,98272,R,,0.0,0.0,0.0,R
2004,MONTANA,MT,450434,"KERRY, JOHN","BUSH, GEORGE W.",173710,266063,266063,173710,46177,R,,0.0,0.0,0.0,R
2004,NEBRASKA,NE,778186,"KERRY, JOHN","BUSH, GEORGE W.",254328,512814,512814,254328,129244,R,,0.0,0.0,0.0,R
2004,NEVADA,NV,829587,"KERRY, JOHN","BUSH, GEORGE W.",397190,418690,418690,397190,10751,R,,0.0,0.0,0.0,R
2004,NEW HAMPSHIRE,NH,678287,"KERRY, JOHN","BUSH, GEORGE W.",340511,331237,340511,331237,4638,D,,0.0,0.0,0.0,R
2004,NEW JERSEY,NJ,3611691,"KERRY, JOHN","BUSH, GEORGE W.",1911430,1670003,1911430,1670003,120714,D,,0.0,0.0,0.0,R
2004,NEW MEXICO,NM,756304,"KERRY, JOHN","BUSH, GEORGE W.",370942,376930,376930,370942,2995,R,,0.0,0.0,0.0,R
2004,NEW YORK,NY,7448266,"KERRY, JOHN","BUSH, GEORGE W.",4180755,2806993,4180755,2806993,686882,D,,0.0,0.0,0.0,R
2004,NORTH CAROLINA,NC,3501007,"KERRY, JOHN","BUSH, GEORGE W.",1525849,1961166,1961166,1525849,217659,R,,0.0,0.0,0.0,R
2004,NORTH DAKOTA,ND,312833,"KERRY, JOHN","BUSH, GEORGE W.",111052,196651,196651,111052,42800,R,,0.0,0.0,0.0,R
2004,OHIO,OH,5627903,"KERRY, JOHN","BUSH, GEORGE W.",2741165,2859764,2859764,2741165,59300,R,,0.0,0.0,0.0,R
2004,OKLAHOMA,OK,1463758,"KERRY, JOHN","BUSH, GEORGE W.",503966,959792,959792,503966,227914,R,,0.0,0.0,0.0,R
2004,OREGON,OR,1836782,"KERRY, JOHN","BUSH, GEORGE W.",943163,866831,943163,866831,38167,D,,0.0,0.0,0.0,R
2004,PENNSYLVANIA,PA,5769590,"KERRY, JOHN","BUSH, GEORGE W.",2938095,2793847,2938095,2793847,72125,D,,0.0,0.0,0.0,R
2004,RHODE ISLAND,RI,437134,"KERRY, JOHN","BUSH, GEORGE W.",259760,169046,259760,169046,45358,D,,0.0,0.0,0.0,R
2004,SOUTH CAROLINA,SC,1617700,"KERRY, JOHN","BUSH, GEORGE W.",661669,937974,937974,661669,138153,R,,0.0,0.0,0.0,R
2004,SOUTH DAKOTA,SD,388215,"KERRY, JOHN","BUSH, GEORGE W.",149244,232584,232584,149244,41671,R,,0.0,0.0,0.0,R
2004,TENNESSEE,TN,2437319,"KERRY, JOHN","BUSH, GEORGE W.",1036477,1384375,1384375,1036477,173950,R,,0.0,0.0,0.0,R
2004,TEXAS,TX,7410749,"KERRY, JOHN","BUSH, GEORGE W.",2832704,4526917,4526917,2832704,847107,R,,0.0,0.0,0.0,R
2004,UTAH,UT,927844,"KERRY, JOHN","BUSH, GEORGE W.",241199,663742,663742,241199,211272,R,,0.0,0.0,0.0,R
2004,VERMONT,VT,312309,"KERRY, JOHN","BUSH, GEORGE W.",184067,121180,184067,121180,31444,D,,0.0,0.0,0.0,R
2004,VIRGINIA,VA,3195415,"KERRY, JOHN","BUSH, GEORGE W.",1454742,1716959,1716959,1454742,131109,R,,0.0,0.0,0.0,R
2004,WASHINGTON,WA,2859084,"KERRY, JOHN","BUSH, GEORGE W.",1510201,1304894,1510201,1304894,102654,D,,0.0,0.0,0.0,R
2004,WEST VIRGINIA,WV,755792,"KERRY, JOHN","BUSH, GEORGE W.",326541,423778,423778,326541,48619,R,,0.0,0.0,0.0,R
2004,WISCONSIN,WI,2997007,"KERRY, JOHN","BUSH, GEORGE W.",1489504,1478120,1489504,1478120,5693,D,,0.0,0.0,0.0,R
2004,WYOMING,WY,243861,"KERRY, JOHN","BUSH, GEORGE W.",70776,167629,167629,70776,48427,R,,0.0,0.0,0.0,R
2008,ALABAMA,AL,2099819,"OBAMA, BARACK H.","MCCAIN, JOHN",813479,1266546,1266546,813479,226534,R,,0.0,0.0,0.0,R
2008,ALASKA,AK,326197,"OBAMA, BARACK H.","MCCAIN, JOHN",123594,193841,193841,123594,35124,R,,0.0,0.0,0.0,R
2008,ARIZONA,AZ,2293475,"OBAMA, BARACK H.","MCCAIN, JOHN",1034707,1230111,1230111,1034707,97703,R,,0.0,0.0,0.0,R
2008,ARKANSAS,AR,1086617,"OBAMA, BARACK H.","MCCAIN, JOHN",422310,638017,638017,422310,107854,R,,0.0,0.0,0.0,R
2008,CALIFORNIA,CA,13561900,"OBAMA, BARACK H.","MCCAIN, JOHN",8274473,5011781,8274473,5011781,1631347,D,,0.0,0.0,0.0,R
2008,COLORADO,CO,2401361,"OBAMA, BARACK H.","MCCAIN, JOHN",1288576,1073589,1288576,1073589,107494,D,,0.0,0.0,0.0,R
2008,CONNECTICUT,CT,1646792,"OBAMA, BARACK H.","MCCAIN, JOHN",997772,629428,997772,629428,184173,D,,0.0,0.0,0.0,R
2008,DELAWARE,DE,412412,"OBAMA, BARACK H.","MCCAIN, JOHN",255459,152374,255459,152374,51543,D,,0.0,0.0,0.0,R
2008,DISTRICT OF COLUMBIA,DC,265853,"OBAMA, BARACK H.","MCCAIN, JOHN",245800,17367,245800,17367,114217,D,,0.0,0.0,0.0,R
2008,FLORIDA,FL,8390744,"OBAMA, BARACK H.","MCCAIN, JOHN",4282074,4045624,4282074,4045624,118226,D,,0.0,0.0,0.0,R
2008,GEORGIA,GA,3924486,"OBAMA, BARACK H.","MCCAIN, JOHN",1844123,2048759,2048759,1844123,102319,R,,0.0,0.0,0.0,R
2008,HAWAII,HI,456064,"OBAMA, BARACK H.","MCCAIN, JOHN",325871,120566,325871,120566,102653,D,,0.0,0.0,0.0,R
2008,IDAHO,ID,655122,"OBAMA, BARACK H.","MCCAIN, JOHN",236440,403012,403012,236440,83287,R,,0.0,0.0,0.0,R
2008,ILLINOIS,IL,5522371,"OBAMA, BARACK H.","MCCAIN, JOHN",3419348,2031179,3419348,2031179,694085,D,,0.0,0.0,0.0,R
2008,INDIANA,IN,2751054,"OBAMA, BARACK H.","MCCAIN, JOHN",1374039,1345648,1374039,1345648,14196,D,,0.0,0.0,0.0,R
2008,IOWA,IA,1537123,"OBAMA, BARACK H.","MCCAIN, JOHN",828940,682379,828940,682379,73281,D,,0.0,0.0,0.0,R
2008,KANSAS,KS,1235872,"OBAMA, BARACK H.","MCCAIN, JOHN",514765,699655,699655,514765,92446,R,,0.0,0.0,0.0,R
2008,KENTUCKY,KY,1826620,"OBAMA, BARACK H.","MCCAIN, JOHN",751985,1048462,1048462,751985,148239,R,,0.0,0.0,0.0,R
2008,LOUISIANA,LA,1960761,"OBAMA, BARACK H.","MCCAIN, JOHN",782989,1148275,1148275,782989,182644,R,,0.0,0.0,0.0,R
2008,MAINE,ME,731163,"OBAMA, BARACK H.","MCCAIN, JOHN",421923,295273,421923,295273,63326,D,,0.0,0.0,0.0,R
2008,MARYLAND,MD,2631596,"OBAMA, BARACK H.","MCCAIN, JOHN",1629467,959862,1629467,959862,334803,D,,0.0,0.0,0.0,R
2008,MASSACHUSETTS,MA,3102995,"OBAMA, BARACK H.","MCCAIN, JOHN",1904097,1108854,1904097,1108854,397622,D,,0.0,0.0,0.0,R
2008,MICHIGAN,MI,5001596,"OBAMA, BARACK H.","MCCAIN, JOHN",2872579,2048639,2872579,2048639,411971,D,,0.0,0.0,0.0,R
2008,MINNESOTA,MN,2910369,"OBAMA, BARACK H.","MCCAIN, JOHN",1573354,1275409,1573354,1275409,148973,D,,0.0,0.0,0.0,R
2008,MISSISSIPPI,MS,1289865,"OBAMA, BARACK H.","MCCAIN, JOHN",554662,724597,724597,554662,84968,R,,0.0,0.0,0.0,R
2008,MISSOURI,MO,2925205,"OBAMA, BARACK H.","MCCAIN, JOHN",1441911,1445814,1445814,1441911,1952,R,,0.0,0.0,0.0,R
2008,MONTANA,MT,490109,"OBAMA, BARACK H.","MCCAIN, JOHN",231667,242763,242763,231667,5549,R,,0.0,0.0,0.0,R
2008,NEBRASKA,NE,801281,"OBAMA, BARACK H.","MCCAIN, JOHN",333319,452979,452979,333319,59831,R,,0.0,0.0,0.0,R
2008,NEVADA,NV,967848,"OBAMA, BARACK H.","MCCAIN, JOHN",533736,412827,533736,412827,60455,D,,0.0,0.0,0.0,R
2008,NEW HAMPSHIRE,NH,710970,"OBAMA, BARACK H.","MCCAIN, JOHN",384826,316534,384826,316534,34147,D,,0.0,0.0,0.0,R
2008,NEW JERSEY,NJ,3868237,"OBAMA, BARACK H.","MCCAIN, JOHN",2215422,1613207,2215422,1613207,301108,D,,0.0,0.0,0.0,R
2008,NEW MEXICO,NM,830158,"OBAMA, BARACK H.","MCCAIN, JOHN",472422,346832,472422,346832,62796,D,,0.0,0.0,0.0,R
2008,NEW YORK,NY,7722019,"OBAMA, BARACK H.","MCCAIN, JOHN",4645332,2418323,4645332,2418323,1113505,D,,0.0,0.0,0.0,R
2008,NORTH CAROLINA,NC,4310851,"OBAMA, BARACK H.","MCCAIN, JOHN",2142651,2128474,2142651,2128474,7089,D,,0.0,0.0,0.0,R
2008,NORTH DAKOTA,ND,316621,"OBAMA, BARACK H.","MCCAIN, JOHN",141278,168601,168601,141278,13662,R,,0.0,0.0,0.0,R
2008,OHIO,OH,5708350,"OBAMA, BARACK H.","MCCAIN, JOHN",2940044,2677820,2940044,2677820,131113,D,,0.0,0.0,0.0,R
2008,OKLAHOMA,OK,1462661,"OBAMA, BARACK H.","MCCAIN, JOHN",502496,960165,960165,502496,228835,R,,0.0,0.0,0.0,R
2008,OREGON,OR,1827864,"OBAMA, BARACK H.","MCCAIN, JOHN",1037291,738475,1037291,738475,149409,D,,0.0,0.0,0.0,R
2008,PENNSYLVANIA,PA,6013272,"OBAMA, BARACK H.","MCCAIN, JOHN",3276363,2655885,3276363,2655885,310240,D,,0.0,0.0,0.0,R
2008,RHODE ISLAND,RI,471766,"OBAMA, BARACK H.","MCCAIN, JOHN",296571,165391,296571,165391,65591,D,,0.0,0.0,0.0,R
2008,SOUTH CAROLINA,SC,1920969,"OBAMA, BARACK H.","MCCAIN, JOHN",862449,1034896,1034896,862449,86224,R,,0.0,0.0,0.0,R
2008,SOUTH DAKOTA,SD,381975,"OBAMA, BARACK H.","MCCAIN, JOHN",170924,203054,203054,170924,16066,R,,0.0,0.0,0.0,R
2008,TENNESSEE,TN,2599749,"OBAMA, BARACK H.","MCCAIN, JOHN",1087437,1479178,1479178,1087437,195871,R,,0.0,0.0,0.0,R
2008,TEXAS,TX,8077795,"OBAMA, BARACK H.","MCCAIN, JOHN",3528633,4479328,4479328,3528633,475348,R,,0.0,0.0,0.0,R
2008,UTAH,UT,952370,"OBAMA, BARACK H.","MCCAIN, JOHN",327670,596030,596030,327670,134181,R,,0.0,0.0,0.0,R
2008,VERMONT,VT,325046,"OBAMA, BARACK H.","MCCAIN, JOHN",219262,98974,219262,98974,60145,D,,0.0,0.0,0.0,R
2008,VIRGINIA,VA,3723260,"OBAMA, BARACK H.","MCCAIN, JOHN",1959532,1725005,1959532,1725005,117264,D,,0.0,0.0,0.0,R
2008,WASHINGTON,WA,3036878,"OBAMA, BARACK H.","MCCAIN, JOHN",1750848,1229216,1750848,1229216,260817,D,,0.0,0.0,0.0,R
2008,WEST VIRGINIA,WV,713451,"OBAMA, BARACK H.","MCCAIN, JOHN",303857,397466,397466,303857,46805,R,,0.0,0.0,0.0,R
2008,WISCONSIN,WI,2983417,"OBAMA, BARACK H.","MCCAIN, JOHN",1677211,1262393,1677211,1262393,207410,D,,0.0,0.0,0.0,R
2008,WYOMING,WY,254904,"OBAMA, BARACK H.","MCCAIN, JOHN",82868,164958,164958,82868,41046,R,,0.0,0.0,0.0,R
2012,ALABAMA,AL,2074338,"OBAMA, BARACK H.","ROMNEY, MITT",795696,1255925,1255925,795696,230115,R,,0.0,0.0,0.0,R
2012,ALASKA,AK,300495,"OBAMA, BARACK H.","ROMNEY, MITT",122640,164676,164676,122640,21019,R,,0.0,0.0,0.0,R
2012,ARIZONA,AZ,2299254,"OBAMA, BARACK H.","ROMNEY, MITT",1025232,1233654,1233654,1025232,104212,R,,0.0,0.0,0.0,R
2012,ARKANSAS,AR,1069468,"OBAMA, BARACK H.","ROMNEY, MITT",394409,647744,647744,394409,126668,R,,0.0,0.0,0.0,R
2012,CALIFORNIA,CA,13038547,"OBAMA, BARACK H.","ROMNEY, MITT",7854285,4839958,7854285,4839958,1507164,D,,0.0,0.0,0.0,R
2012,COLORADO,CO,2569516,"OBAMA, BARACK H.","ROMNEY, MITT",1323101,1185243,1323101,1185243,68930,D,,0.0,0.0,0.0,R
2012,CONNECTICUT,CT,1558204,"OBAMA, BARACK H.","ROMNEY, MITT",905083,634892,905083,634892,135096,D,,0.0,0.0,0.0,R
2012,DELAWARE,DE,413890,"OBAMA, BARACK H.","ROMNEY, MITT",242584,165484,242584,165484,38551,D,,0.0,0.0,0.0,R
2012,DISTRICT OF COLUMBIA,DC,293764,"OBAMA, BARACK H.","ROMNEY, MITT",267070,21381,267070,21381,122845,D,,0.0,0.0,0.0,R
2012,FLORIDA,FL,8474179,"OBAMA, BARACK H.","ROMNEY, MITT",4237756,4163447,4237756,4163447,37155,D,,0.0,0.0,0.0,R
2012,GEORGIA,GA,3897839,"OBAMA, BARACK H.","ROMNEY, MITT",1773827,2078688,2078688,1773827,152431,R,,0.0,0.0,0.0,R
2012,HAWAII,HI,437159,"OBAMA, BARACK H.","ROMNEY, MITT",306658,121015,306658,121015,92822,D,,0.0,0.0,0.0,R
2012,IDAHO,ID,652274,"OBAMA, BARACK H.","ROMNEY, MITT",212787,420911,420911,212787,104063,R,,0.0,0.0,0.0,R
2012,ILLINOIS,IL,5242014,"OBAMA, BARACK H.","ROMNEY, MITT",3019512,2135216,3019512,2135216,442149,D,,0.0,0.0,0.0,R
2012,INDIANA,IN,2624534,"OBAMA, BARACK H.","ROMNEY, MITT",1152887,1420543,1420543,1152887,133829,R,,0.0,0.0,0.0,R
2012,IOWA,IA,1582180,"OBAMA, BARACK H.","ROMNEY, MITT",822544,730617,822544,730617,45964,D,,0.0,0.0,0.0,R
2012,KANSAS,KS,1159971,"OBAMA, BARACK H.","ROMNEY, MITT",440726,692634,692634,440726,125955,R,,0.0,0.0,0.0,R
2012,KENTUCKY,KY,1797212,"OBAMA, BARACK H.","ROMNEY, MITT",679370,1087190,1087190,679370,203911,R,,0.0,0.0,0.0,R
2012,LOUISIANA,LA,1994065,"OBAMA, BARACK H.","ROMNEY, MITT",809141,1152262,1152262,809141,171561,R,,0.0,0.0,0.0,R
2012,MAINE,ME,724758,"OBAMA, BARACK H.","ROMNEY, MITT",401306,292276,401306,292276,54516,D,,0.0,0.0,0.0,R
2012,MARYLAND,MD,2707327,"OBAMA, BARACK H.","ROMNEY, MITT",1677844,971869,1677844,971869,352988,D,,0.0,0.0,0.0,R
2012,MASSACHUSETTS,MA,3184196,"OBAMA, BARACK H.","ROMNEY, MITT",1921290,1188314,1921290,1188314,366489,D,,0.0,0.0,0.0,R
2012,MICHIGAN,MI,4730961,"OBAMA, BARACK H.","ROMNEY, MITT",2564569,2115256,2564569,2115256,224657,D,,0.0,0.0,0.0,R
2012,MINNESOTA,MN,2936561,"OBAMA, BARACK H.","ROMNEY, MITT",1546167,1320225,1546167,1320225,112972,D,,0.0,0.0,0.0,R
2012,MISSISSIPPI,MS,1285584,"OBAMA, BARACK H.","ROMNEY, MITT",562949,710746,710746,562949,73899,R,,0.0,0.0,0.0,R
2012,MISSOURI,MO,2757323,"OBAMA, BARACK H.","ROMNEY, MITT",1223796,1482440,1482440,1223796,129323,R,,0.0,0.0,0.0,R
2012,MONTANA,MT,484048,"OBAMA, BARACK H.","ROMNEY, MITT",201839,267928,267928,201839,33045,R,,0.0,0.0,0.0,R
2012,NEBRASKA,NE,794379,"OBAMA, BARACK H.","ROMNEY, MITT",302081,475064,475064,302081,86492,R,,0.0,0.0,0.0,R
2012,NEVADA,NV,1014918,"OBAMA, BARACK H.","ROMNEY, MITT",531373,463567,531373,463567,33904,D,,0.0,0.0,0.0,R
2012,NEW HAMPSHIRE,NH,710972,"OBAMA, BARACK H.","ROMNEY, MITT",369561,329918,369561,329918,19822,D,,0.0,0.0,0.0,R
2012,NEW JERSEY,NJ,3638499,"OBAMA, BARACK H.","ROMNEY, MITT",2122786,1478088,2122786,1478088,322350,D,,0.0,0.0,0.0,R
2012,NEW MEXICO,NM,783758,"OBAMA, BARACK H.","ROMNEY, MITT",415335,335788,415335,335788,39774,D,,0.0,0.0,0.0,R
2012,NEW YORK,NY,7116784,"OBAMA, BARACK H.","ROMNEY, MITT",4324228,2223397,4324228,2223397,1050416,D,,0.0,0.0,0.0,R
2012,NORTH CAROLINA,NC,4505372,"OBAMA, BARACK H.","ROMNEY, MITT",2178391,2270395,2270395,2178391,46003,R,,0.0,0.0,0.0,R
2012,NORTH DAKOTA,ND,322932,"OBAMA, BARACK H.","ROMNEY, MITT",124966,188320,188320,124966,31678,R,,0.0,0.0,0.0,R
2012,OHIO,OH,5580822,"OBAMA, BARACK H.","ROMNEY, MITT",2827621,2661407,2827621,2661407,83108,D,,0.0,0.0,0.0,R
2012,OKLAHOMA,OK,1334872,"OBAMA, BARACK H.","ROMNEY, MITT",443547,891325,891325,443547,223890,R,,0.0,0.0,0.0,R
2012,OREGON,OR,1789270,"OBAMA, BARACK H.","ROMNEY, MITT",970488,754175,970488,754175,108157,D,,0.0,0.0,0.0,R
2012,PENNSYLVANIA,PA,5742040,"OBAMA, BARACK H.","ROMNEY, MITT",2990274,2680434,2990274,2680434,154921,D,,0.0,0.0,0.0,R
2012,RHODE ISLAND,RI,446049,"OBAMA, BARACK H.","ROMNEY, MITT",279677,157204,279677,157204,61237,D,,0.0,0.0,0.0,R
2012,SOUTH CAROLINA,SC,1964118,"OBAMA, BARACK H.","ROMNEY, MITT",865941,1071645,1071645,865941,102853,R,,0.0,0.0,0.0,R
2012,SOUTH DAKOTA,SD,363815,"OBAMA, BARACK H.","ROMNEY, MITT",145039,210610,210610,145039,32786,R,,0.0,0.0,0.0,R
2012,TENNESSEE,TN,2458577,"OBAMA, BARACK H.","ROMNEY, MITT",960709,1462330,1462330,960709,250811,R,,0.0,0.0,0.0,R
2012,TEXAS,TX,7993851,"OBAMA, BARACK H.","ROMNEY, MITT",3308124,4569843,4569843,3308124,630860,R,,0.0,0.0,0.0,R
2012,UTAH,UT,1017440,"OBAMA, BARACK H.","ROMNEY, MITT",251813,740600,740600,251813,244394,R,,0.0,0.0,0.0,R
2012,VERMONT,VT,299290,"OBAMA, BARACK H.","ROMNEY, MITT",199239,92698,199239,92698,53271,D,,0.0,0.0,0.0,R
2012,VIRGINIA,VA,3854489,"OBAMA, BARACK H.","ROMNEY, MITT",1971820,1822522,1971820,1822522,74650,D,,0.0,0.0,0.0,R
2012,WASHINGTON,WA,3125516,"OBAMA, BARACK H.","ROMNEY, MITT",1755396,1290670,1755396,1290670,232364,D,,0.0,0.0,0.0,R
2012,WEST VIRGINIA,WV,670438,"OBAMA, BARACK H.","ROMNEY, MITT",238269,417655,417655,238269,89694,R,,0.0,0.0,0.0,R
2012,WISCONSIN,WI,3071434,"OBAMA, BARACK H.","ROMNEY, MITT",1620985,1410966,1620985,1410966,105010,D,,0.0,0.0,0.0,R
2012,WYOMING,WY,250701,"OBAMA, BARACK H.","ROMNEY, MITT",69286,170962,170962,69286,50839,R,,0.0,0.0,0.0,R
2016,ALABAMA,AL,2123372,"CLINTON, HILLARY","TRUMP, DONALD J.",729547,1318255,1318255,729547,294355,R,,0.0,0.0,0.0,R
2016,ALASKA,AK,318608,"CLINTON, HILLARY","TRUMP, DONALD J.",116454,163387,163387,116454,23467,R,,0.0,0.0,0.0,R
2016,ARIZONA,AZ,2573165,"CLINTON, HILLARY","TRUMP, DONALD J.",1161167,1252401,1252401,1161167,45618,R,,0.0,0.0,0.0,R
2016,ARKANSAS,AR,1130635,"CLINTON, HILLARY","TRUMP, DONALD J.",380494,684872,684872,380494,152190,R,,0.0,0.0,0.0,R
2016,CALIFORNIA,CA,14181595,"CLINTON, HILLARY","TRUMP, DONALD J.",8753788,4483810,8753788,4483810,2134990,D,,0.0,0.0,0.0,R
2016,COLORADO,CO,2780220,"CLINTON, HILLARY","TRUMP, DONALD J.",1338870,1202484,1338870,1202484,68194,D,,0.0,0.0,0.0,R
2016,CONNECTICUT,CT,1644920,"CLINTON, HILLARY","TRUMP, DONALD J.",897572,673215,897572,673215,112179,D,,0.0,0.0,0.0,R
2016,DELAWARE,DE,441590,"CLINTON, HILLARY","TRUMP, DONALD J.",235603,185127,235603,185127,25239,D,,0.0,0.0,0.0,R
2016,DISTRICT OF COLUMBIA,DC,312575,"CLINTON, HILLARY","TRUMP, DONALD J.",282830,12723,282830,12723,135054,D,,0.0,0.0,0.0,R
2016,FLORIDA,FL,9420039,"CLINTON, HILLARY","TRUMP, DONALD J.",4504975,4617886,4617886,4504975,56456,R,,0.0,0.0,0.0,R
2016,GEORGIA,GA,4114732,"CLINTON, HILLARY","TRUMP, DONALD J.",1877963,2089104,2089104,1877963,105571,R,,0.0,0.0,0.0,R
2016,HAWAII,HI,437664,"CLINTON, HILLARY","TRUMP, DONALD J.",266891,128847,266891,128847,69023,D,,0.0,0.0,0.0,R
2016,IDAHO,ID,690255,"CLINTON, HILLARY","TRUMP, DONALD J.",189765,409055,409055,189765,109646,R,,0.0,0.0,0.0,R
2016,ILLINOIS,IL,5536424,"CLINTON, HILLARY","TRUMP, DONALD J.",3090729,2146015,3090729,2146015,472358,D,,0.0,0.0,0.0,R
2016,INDIANA,IN,2734958,"CLINTON, HILLARY","TRUMP, DONALD J.",1033126,1557286,1557286,1033126,262081,R,,0.0,0.0,0.0,R
2016,IOWA,IA,1565580,"CLINTON, HILLARY","TRUMP, DONALD J.",653669,800983,800983,653669,73658,R,,0.0,0.0,0.0,R
2016,KANSAS,KS,1184402,"CLINTON, HILLARY","TRUMP, DONALD J.",427005,671018,671018,427005,122007,R,,0.0,0.0,0.0,R
2016,KENTUCKY,KY,1924149,"CLINTON, HILLARY","TRUMP, DONALD J.",628854,1202971,1202971,628854,287059,R,,0.0,0.0,0.0,R
2016,LOUISIANA,LA,2029032,"CLINTON, HILLARY","TRUMP, DONALD J.",780154,1178638,1178638,780154,199243,R,,0.0,0.0,0.0,R
2016,MAINE,ME,771892,"CLINTON, HILLARY","TRUMP, DONALD J.",357735,335593,357735,335593,11072,D,,0.0,0.0,0.0,R
2016,MARYLAND,MD,2781446,"CLINTON, HILLARY","TRUMP, DONALD J.",1677928,943169,1677928,943169,367380,D,,0.0,0.0,0.0,R
2016,MASSACHUSETTS,MA,3378821,"CLINTON, HILLARY","TRUMP, DONALD J.",1995196,1090893,1995196,1090893,452152,D,,0.0,0.0,0.0,R
2016,MICHIGAN,MI,4799284,"CLINTON, HILLARY","TRUMP, DONALD J.",2268839,2279543,2279543,2268839,5353,R,,0.0,0.0,0.0,R
2016,MINNESOTA,MN,2944782,"CLINTON, HILLARY","TRUMP, DONALD J.",1367705,1322949,1367705,1322949,22379,D,,0.0,0.0,0.0,R
2016,MISSISSIPPI,MS,1209357,"CLINTON, HILLARY","TRUMP, DONALD J.",485131,700714,700714,485131,107792,R,,0.0,0.0,0.0,R
2016,MISSOURI,MO,2808605,"CLINTON, HILLARY","TRUMP, DONALD J.",1071068,1594511,1594511,1071068,261722,R,,0.0,0.0,0.0,R
2016,MONTANA,MT,494526,"CLINTON, HILLARY","TRUMP, DONALD J.",177709,279240,279240,177709,50766,R,,0.0,0.0,0.0,R
2016,NEBRASKA,NE,844227,"CLINTON, HILLARY","TRUMP, DONALD J.",284494,495961,495961,284494,105734,R,,0.0,0.0,0.0,R
2016,NEVADA,NV,1125385,"CLINTON, HILLARY","TRUMP, DONALD J.",539260,512058,539260,512058,13602,D,,0.0,0.0,0.0,R
2016,NEW HAMPSHIRE,NH,744296,"CLINTON, HILLARY","TRUMP, DONALD J.",348526,345790,348526,345790,1369,D,,0.0,0.0,0.0,R
2016,NEW JERSEY,NJ,3874046,"CLINTON, HILLARY","TRUMP, DONALD J.",2148278,1601933,2148278,1601933,273173,D,,0.0,0.0,0.0,R
2016,NEW MEXICO,NM,798319,"CLINTON, HILLARY","TRUMP, DONALD J.",385234,319667,385234,319667,32784,D,,0.0,0.0,0.0,R
2016,NEW YORK,NY,7802084,"CLINTON, HILLARY","TRUMP, DONALD J.",4379789,2527142,4379789,2527142,926324,D,,0.0,0.0,0.0,R
2016,NORTH CAROLINA,NC,4741564,"CLINTON, HILLARY","TRUMP, DONALD J.",2189316,2362631,2362631,2189316,86658,R,,0.0,0.0,0.0,R
2016,NORTH DAKOTA,ND,344360,"CLINTON, HILLARY","TRUMP, DONALD J.",93758,216794,216794,93758,61519,R,,0.0,0.0,0.0,R
2016,OHIO,OH,5496487,"CLINTON, HILLARY","TRUMP, DONALD J.",2394164,2841005,2841005,2394164,223421,R,,0.0,0.0,0.0,R
